date,holiday,sales_promotion,competitor_spend,instagram_spend,google_ads_spend,tv_spend,youtube_spend,newspaper_spend,influencer_spend,ott_spend,sales,instagram_spend_transformed,google_ads_spend_transformed,tv_spend_transformed,youtube_spend_transformed,newspaper_spend_transformed,influencer_spend_transformed,ott_spend_transformed
2024-05-21,1,Coupons,313750.0,65750.0,0.0,38720.0,54410.0,10020.0,45050.0,81280.0,2354787.0,1.3041996167640464,0.004306314374850651,1.6659547356298232,1.4375181772755437,1.6853115484492311,1.4224179388734473,2.028840330047389
2024-05-28,0,Coupons,323400.0,0.0,107090.0,50340.0,0.0,5520.0,23420.0,57390.0,2568552.0,0.5907941451270866,1.1781249098618303,1.7193736512053288,0.8259692342179646,1.5560074244024689,1.2046974849634,1.954536515341903
2024-06-04,0,Coupons,290050.0,0.0,105050.0,43440.0,0.0,8260.0,21960.0,63090.0,2437131.0,0.21642220068374196,1.295893116904593,1.701137427998481,0.4145156321208992,1.644521252758544,1.1004709794328977,1.937618689592648
2024-06-11,0,Coupons,260350.0,0.0,60430.0,66360.0,0.0,8870.0,30380.0,77300.0,2330319.0,0.06998113182342647,1.0292797374508158,1.8458177319546527,0.18685705776348965,1.7170997577997547,1.2257864820643831,2.0001925461240835
2024-06-18,0,Normal,282050.0,0.0,83330.0,65050.0,0.0,7300.0,21020.0,52830.0,2174479.0,0.021513303990769842,1.1341698015205792,1.9158806669693311,0.07897935937043628,1.6723124845691435,1.0889171572316199,1.9117796083562357
2024-06-25,0,Normal,336850.0,0.0,84610.0,56120.0,0.0,7540.0,16810.0,71090.0,2064426.0,0.006502726436815727,1.1623262890024828,1.9040080496346472,0.03234404022081252,1.661954408306976,0.9517202183562792,1.9540578037064988
2024-07-02,0,Flash Sale,300075.0,0.0,59300.0,51660.0,50260.0,5350.0,24150.0,74270.0,2173935.0,0.0019552617489213696,0.9872916436229604,1.8697789352730085,1.1815102976639107,1.5325741177809815,1.0688517612352493,1.9945341323896453
2024-07-09,0,Normal,321750.0,0.0,113030.0,58750.0,54030.0,6180.0,22010.0,72580.0,2219761.0,0.0005869800493871905,1.3107255814226981,1.8921998121297212,1.4628720427355792,1.5134330404721925,1.0582892874972818,2.0098127333439955
2024-07-16,0,Normal,308550.0,0.0,63770.0,56940.0,56460.0,7490.0,47000.0,67590.0,2271007.0,0.00017613019493299608,1.0578125735626116,1.8946240925365083,1.5790946926856746,1.5819723582935235,1.471819665868166,1.9943506078821958
2024-07-23,0,Normal,318200.0,0.0,101230.0,51490.0,27430.0,5580.0,31010.0,78940.0,2274930.0,5.284231585017555e-05,1.2528909961255683,1.862911600267527,1.326036023033795,1.5022609815381398,1.3480085817642586,2.040383080877639
2024-07-30,0,Coupons,324450.0,69170.0,0.0,0.0,45580.0,8330.0,34300.0,73620.0,2691520.0,1.1133942642773713,0.40552485637537516,1.4505548189028825,1.421523085130554,1.6241455642378633,1.3591853789419852,2.042102547421238
2024-08-06,0,Normal,279400.0,66310.0,0.0,0.0,24000.0,8980.0,41000.0,40210.0,2465363.0,1.2735512960565012,0.09532647514032991,1.084948785628982,1.2029549636696593,1.7132347635651781,1.4595711575863823,1.8708281743676942
2024-08-13,0,BOGO,247100.0,86490.0,0.0,0.0,42090.0,7990.0,22070.0,57850.0,2320155.0,1.465265746310533,0.019806141998954557,0.7772920570052229,1.3384161490378568,1.7059429148031402,1.1947180560534238,1.857937908464539
2024-08-20,0,Normal,376550.0,74710.0,0.0,0.0,53950.0,7690.0,15880.0,52960.0,1978582.0,1.436756797994051,0.003992735413332342,0.5337667164749137,1.5121010252472502,1.686876254731279,0.9686450382094532,1.8216230242760034
2024-08-27,0,Normal,300600.0,0.0,61300.0,67010.0,46320.0,5770.0,19530.0,60250.0,2397130.0,0.6740198266706358,0.827352660333974,1.40959238249461,1.500641273695936,1.5715190926358134,0.9748532746244366,1.842317308714438
2024-09-03,0,BOGO,338250.0,0.0,115560.0,34310.0,57510.0,6560.0,24460.0,50690.0,2428222.0,0.2535816933589858,1.3036241768501469,1.440829818473283,1.6022069308361262,1.5561304992595417,1.0813437093991154,1.79828894021504
2024-09-10,0,Coupons,345150.0,0.0,102670.0,39860.0,25580.0,9510.0,36380.0,45310.0,2344293.0,0.08304416283502336,1.30594598623866,1.5092585892510668,1.3160791858205212,1.7098597850171866,1.3207633193626995,1.7368759020050772
2024-09-17,0,Flash Sale,288400.0,0.0,99710.0,39670.0,28820.0,9110.0,36660.0,59960.0,2362028.0,0.025645269217537625,1.2894453209098828,1.5465637145748945,1.2177245070562948,1.759625581166571,1.3868466269162696,1.7916195218928794
2024-09-24,0,Coupons,291800.0,0.0,85130.0,47110.0,59430.0,7190.0,40690.0,71450.0,2315114.0,0.0077628722811833055,1.1977670469685826,1.62826604560436,1.5277399348143221,1.6891129117665706,1.4628965284739175,1.8887121853530693
2024-10-01,0,BOGO,321450.0,79840.0,67340.0,0.0,41040.0,7430.0,38940.0,54260.0,2858186.0,1.2126555082495327,1.05631508201208,1.240406801782763,1.453298139625571,1.664675843543319,1.4607841969840907,1.8483923502839597
2024-10-08,0,Normal,255250.0,75990.0,109890.0,0.0,64690.0,7590.0,39010.0,71760.0,2936969.0,1.374975189412921,1.3032732530743112,0.905921840345817,1.649025256141766,1.6607622396591062,1.4611149743201424,1.9216826362477004
2024-10-15,0,Normal,259950.0,64360.0,77290.0,0.0,19030.0,9950.0,17080.0,36490.0,2692270.0,1.332094170353331,1.1500309017334596,0.6336768717289617,1.261644184181471,1.7770859916784827,1.1013143735857422,1.763549125042652
2024-10-22,0,Coupons,336850.0,73710.0,108200.0,0.0,47970.0,8050.0,38740.0,38820.0,2692682.0,1.3901749289161394,1.3089724429703353,0.4257357383557353,1.424623267228466,1.7415547483425244,1.362092294007785,1.6712203743627971
2024-10-29,0,BOGO,284000.0,95460.0,101090.0,51560.0,33230.0,0.0,34370.0,65180.0,3026098.0,1.5531755346029867,1.2980014434442246,1.2159977614584954,1.321110718576051,1.209886520896243,1.3644476420437999,1.7873146588361082
2024-11-05,0,BOGO,282150.0,92540.0,71060.0,40920.0,50860.0,0.0,28650.0,66760.0,3007796.0,1.5796818254778753,1.1064730126099416,1.4000255866046187,1.4752184647884412,0.777742001712107,1.274368520573017,1.8600374852837431
2024-11-19,0,Coupons,313900.0,71100.0,118260.0,51070.0,39590.0,0.0,24110.0,60600.0,2938449.0,1.4487369751976433,1.3575259090422918,1.5828637571566344,1.4153901180599266,0.462649170721308,1.1648809729373246,1.8670515790549445
2024-11-26,0,Flash Sale,321850.0,57070.0,115430.0,63280.0,39190.0,0.0,37100.0,48750.0,3002408.0,1.2986385515177683,1.3862325557573705,1.7653686374351796,1.3859586198498115,0.2578448483999996,1.3522547209595626,1.802242793924883
2024-12-03,1,BOGO,291100.0,95840.0,115640.0,0.0,45700.0,7360.0,0.0,77900.0,2909352.0,1.533056482410523,1.3929713488792455,1.362574175329513,1.444991987785046,1.1644396973353845,0.6204903702628012,1.9293489664232983
2024-12-10,0,Normal,301750.0,94030.0,99830.0,0.0,25300.0,7280.0,0.0,70530.0,2738833.0,1.5829323486254687,1.3084447171171727,1.0093224721248706,1.231800958863068,1.419913432117752,0.22948496082782685,1.9613257327873146
2024-12-17,0,Flash Sale,270850.0,89550.0,109920.0,0.0,24970.0,6370.0,0.0,78660.0,2685424.0,1.570250934812715,1.34726460687217,0.716006335001107,1.127160901549961,1.469886740289371,0.07453735133213561,2.020236963678402
2024-12-24,1,BOGO,299800.0,84480.0,111810.0,0.0,41900.0,4990.0,0.0,34730.0,2440516.0,1.534623442582049,1.3650317044712763,0.4871967963911391,1.3102993815358366,1.403405702165368,0.022950291109692007,1.8234807117354206
2024-12-31,0,BOGO,300075.0,65610.0,0.0,61940.0,62490.0,7860.0,0.0,0.0,2356865.0,1.3940888030294825,0.4594288124278732,1.3469382727419674,1.5842476661339997,1.5542044537930122,0.006940561096445754,1.4148883787705935
2025-01-07,0,Normal,225050.0,48240.0,0.0,58670.0,25490.0,8970.0,0.0,0.0,2080698.0,1.2045807006593205,0.1103187027042277,1.6185997727502601,1.3054663565405686,1.6813305885816596,0.002087231000123002,1.0541782935128041
2025-01-14,0,BOGO,265100.0,49920.0,0.0,59010.0,56340.0,8520.0,0.0,0.0,1872303.0,1.1556978349111664,0.023058866655542493,1.7543698508932224,1.5246696342722887,1.7169673807058603,0.0006266268632879847,0.7522505147748961
2025-01-21,0,Normal,273150.0,58720.0,0.0,61020.0,21480.0,8470.0,0.0,0.0,1667961.0,1.2204257285987001,0.004654506478763426,1.8405806950843406,1.223011008893816,1.7318507366260103,0.00018802929185948193,0.5146553806383033
2025-01-28,0,Normal,276950.0,58640.0,109340.0,0.0,39580.0,0.0,24070.0,0.0,2282909.0,1.238369172618111,1.192578118867651,1.4303393358550394,1.3158209981534692,1.2016355159088343,0.8880098786338317,0.3392092730615617
2025-02-04,0,Coupons,329550.0,50840.0,93800.0,0.0,35540.0,0.0,44390.0,0.0,2239398.0,1.1749005547393363,1.231866430258681,1.0674897853062724,1.302756220074286,0.77139245914418,1.40283834197534,0.21696631932720156
2025-02-11,0,BOGO,340100.0,78050.0,106970.0,0.0,43440.0,0.0,26180.0,0.0,2211286.0,1.3809043108367762,1.3165209366564317,0.7630660155969382,1.3895700787252363,0.45830285858078645,1.2457744051347184,0.1357376434872929
2025-02-18,0,BOGO,269400.0,59860.0,105610.0,0.0,47620.0,0.0,49420.0,0.0,2198906.0,1.2982841130945864,1.3250674246387173,0.5228957033773037,1.466354929145646,0.2551800068513963,1.5431289704001407,0.08363208603174907
2025-02-25,0,Coupons,274250.0,49920.0,103220.0,0.0,42350.0,0.0,45740.0,0.0,2061409.0,1.1861752159163639,1.3133702941259098,0.3451085623864418,1.4412574366005422,0.13570761892544292,1.5731097650560575,0.05101367902151464
2025-03-04,0,Coupons,313300.0,73840.0,0.0,56750.0,0.0,8850.0,53180.0,49650.0,2600829.0,1.3519782718787985,0.4342061884512473,1.2554430431763357,0.8287275947042992,1.2658692876072752,1.6689182802115612,1.045917927252187
2025-03-11,0,Flash Sale,300350.0,99120.0,0.0,53390.0,0.0,6770.0,35020.0,76200.0,2661865.0,1.566425646724328,0.10323093420116801,1.533379411847388,0.41618149926449244,1.4267751154596746,1.4754046355728752,1.5877161330539222
2025-03-18,0,Normal,361900.0,57430.0,0.0,50290.0,0.0,6370.0,18320.0,67240.0,2313007.0,1.344032656495258,0.02151633985842294,1.6457488905604234,0.1876941074333562,1.4731562169443475,1.1315343923792136,1.7566543885709585
2025-03-25,0,BOGO,316700.0,70760.0,0.0,51970.0,0.0,7790.0,42400.0,77840.0,2348513.0,1.3716888099792564,0.004340463632724567,1.7196378801095484,0.07935240561912697,1.5807773858878504,1.4229921189622938,1.9051936960075195
2025-04-01,0,Coupons,339150.0,73510.0,0.0,64010.0,50850.0,5540.0,34930.0,78780.0,2321031.0,1.4000863640475434,0.0008696012049654705,1.8407085240083991,1.1956015324450713,1.4991204931033837,1.3913776612026922,1.9894724824870869
2025-04-08,0,Coupons,273850.0,66490.0,0.0,59150.0,20110.0,5180.0,46220.0,55920.0,2283433.0,1.3563772590189915,0.00017398074801526636,1.8776884742986246,1.0370715516846927,1.4318987398418705,1.5374032904752668,1.921437209481834
2025-04-15,0,Normal,305350.0,96950.0,0.0,61280.0,34670.0,6530.0,29220.0,78140.0,2265005.0,1.5540235336674877,3.479857123136832e-05,1.9118658945898057,1.1871714737403685,1.4857777683732574,1.3433845785973006,1.9952879814327629
2025-04-22,0,Coupons,268100.0,74680.0,0.0,60220.0,51450.0,5130.0,43970.0,75660.0,2297148.0,1.4647991489587588,6.95981112219267e-06,1.925684840103339,1.4375681650402776,1.4214182643632172,1.4956600680623073,2.025224610786563
2025-04-29,0,Coupons,286500.0,64950.0,62560.0,51750.0,0.0,9470.0,0.0,55010.0,2673234.0,1.3655606062387253,0.8385019169093675,1.8838385727958502,0.8260060911253406,1.6521681158896349,0.7123046473548933,1.9397759821698288
2025-05-06,1,BOGO,286250.0,0.0,113000.0,73170.0,0.0,7970.0,0.0,49590.0,2643034.0,0.6288089880798213,1.290340305318978,1.9829098150044062,0.4145378792555808,1.6746053605334688,0.2712517985456981,1.8542223783346214
2025-05-13,0,Normal,313000.0,59090.0,91480.0,37650.0,0.0,9950.0,0.0,55480.0,2565427.0,1.1017102145588638,1.23739526754203,1.8340320386976778,0.18686823172940914,1.7832711515886257,0.08936672215785098,1.8341354623479416
2025-05-20,1,Coupons,244800.0,62490.0,109880.0,65310.0,0.0,7200.0,0.0,72400.0,2616604.0,1.2383718154438936,1.333761077651096,1.9108394332741225,0.07898433810953118,1.7023784243462092,0.027658430708136353,1.9172028717741962
2025-05-27,0,Normal,252900.0,58460.0,108570.0,29280.0,0.0,6460.0,0.0,60040.0,2563774.0,1.242155549445925,1.344829544660336,1.7267556934881703,0.03234612679316836,1.6191915487135842,0.0083781479041928,1.89844179345077
2025-06-03,0,Normal,343000.0,0.0,77250.0,66050.0,64250.0,7110.0,0.0,56800.0,2309863.0,0.5532648480787671,1.1596108486681969,1.8572730695852844,1.3569978187636007,1.6117729021005376,0.00252082289631192,1.8689081770759217
2025-06-10,0,Coupons,242350.0,0.0,74900.0,53250.0,22190.0,6980.0,0.0,66050.0,2180514.0,0.20022395003877305,1.1018093350002545,1.8510247111897546,1.1459688576049574,1.6007393055194175,0.0007569143206110964,1.9025140151884206
2025-06-17,0,Normal,321100.0,0.0,120120.0,53610.0,54870.0,6220.0,0.0,54990.0,2058161.0,0.06438497490862409,1.3668021999296833,1.8495168541863216,1.4610218869919858,1.551127523478714,0.00022713445877901162,1.861193492687333
2025-06-24,0,BOGO,371350.0,0.0,65420.0,44710.0,50040.0,5420.0,0.0,57630.0,1906430.0,0.019754458468212683,1.084336179804137,1.791130942652888,1.5174227847328638,1.4755035004761194,6.814575475429607e-05,1.8508307455077349
2025-07-01,0,Flash Sale,244950.0,46380.0,98600.0,67170.0,52800.0,5900.0,0.0,57610.0,2603953.0,0.8658283378642169,1.2414814896332311,1.898398516116986,1.5652436575016155,1.466864378605447,2.0444214034327743e-05,1.8444455892926546
2025-07-08,0,Normal,292950.0,79920.0,110120.0,35310.0,22270.0,5860.0,0.0,38990.0,2639995.0,1.3285383399536417,1.3358297107347108,1.7600290581598719,1.2552721916697551,1.4599235107302202,6.133308096836139e-06,1.7262891924609531
2025-07-15,0,Normal,300075.0,54180.0,92280.0,49580.0,39440.0,5530.0,0.0,41540.0,2621384.0,1.233787655518937,1.2519736949228792,1.7688094423140266,1.326042672386145,1.4347043518688054,1.8399963788882338e-06,1.665829592683381
2025-07-22,0,BOGO,328000.0,65240.0,83470.0,65060.0,35730.0,9100.0,0.0,62850.0,2655601.0,1.2971223094137976,1.1790142269415373,1.8735962392978296,1.3092068021107859,1.6375539740468228,5.519992691531582e-07,1.7700380547638175
2025-07-29,0,Coupons,304650.0,72730.0,0.0,65200.0,0.0,0.0,36400.0,70530.0,2783100.0,1.3730871746340736,0.37172460679773167,1.9323811528610748,0.7329898442291887,1.1220968943588057,1.1514819780822898,1.8718599207423552
2025-08-05,0,Normal,339800.0,71990.0,0.0,40060.0,0.0,0.0,44820.0,75640.0,2567493.0,1.389358161764806,0.08622054703580716,1.8148881121985536,0.35943347234488904,0.7108121377853653,1.461414211103699,1.9551126305164113
2025-08-12,0,BOGO,328050.0,51310.0,0.0,53820.0,0.0,0.0,49650.0,52590.0,2372824.0,1.229757952648856,0.01784909458269498,1.829303761100586,0.15957057946769848,0.4172763502073469,1.598134962811585,1.881125847228267
2025-08-19,0,Coupons,315300.0,57010.0,0.0,61290.0,0.0,0.0,38970.0,49540.0,2192540.0,1.2271026332709347,0.0035953971412000818,1.8841569570408063,0.06691334258267087,0.23024702395919183,1.5037942931112638,1.8159835918194822
2025-08-26,0,Coupons,336850.0,86240.0,0.0,68350.0,0.0,0.0,36000.0,69320.0,2163927.0,1.4522334560445311,0.000720114322368684,1.9562813311932117,0.02730493206875039,0.12173563724262051,1.4323967679676757,1.8903638980580921
2025-09-02,0,Normal,264500.0,49840.0,92550.0,0.0,45070.0,5630.0,0.0,40260.0,2539843.0,1.2398398958104981,1.079232017449709,1.5355299014577652,1.107001235056051,0.9701216487485467,0.6712174587522686,1.7654990895741287
2025-09-09,0,Normal,288950.0,80860.0,95280.0,0.0,52000.0,5830.0,0.0,75010.0,2574071.0,1.4174860428847758,1.2202548476447963,1.1588513855500513,1.419248944180056,1.2379592614202948,0.25230257800835343,1.8943397300193023
2025-09-16,0,Coupons,322050.0,84510.0,80060.0,0.0,47160.0,8860.0,0.0,55870.0,2481141.0,1.4897820295142532,1.1498651881144981,0.8380103614958881,1.472749340579233,1.5476858628418328,0.08258926326766322,1.8611036536189904
2025-09-23,0,BOGO,327450.0,50510.0,109620.0,0.0,21820.0,5830.0,0.0,50900.0,2342117.0,1.259571153067111,1.3169611996232051,0.5805705218356628,1.1998533530914166,1.4995618528407328,0.025500759382802534,1.8113644496578334
2025-09-30,0,Coupons,300075.0,99470.0,0.0,0.0,49440.0,0.0,33750.0,60530.0,2479184.0,1.5470300099048142,0.4359378140917141,0.3867813943190993,1.420055414408841,1.0079078938059425,1.102990365250181,1.837930930638354
2025-10-07,0,Normal,313350.0,88360.0,0.0,0.0,54650.0,0.0,30980.0,38290.0,2205311.0,1.552055302592663,0.10371343276460189,0.24946665468884435,1.5469825514643973,0.6259017806122432,1.2368573690086249,1.7173118444325672
2025-10-14,0,Coupons,328300.0,74540.0,0.0,0.0,56910.0,0.0,33340.0,67980.0,2034506.0,1.463196442214685,0.021621075923099312,0.15700756265454627,1.6138771657571729,0.3611409692332418,1.3122396601499673,1.828774843026818
2025-10-21,0,Normal,248300.0,94850.0,0.0,0.0,30420.0,0.0,17090.0,35370.0,1851341.0,1.5685496057147847,0.0043617746289155565,0.09712914024157572,1.3783586703731259,0.19678550303789738,1.040215761572539,1.6916544681247618
2025-10-28,0,BOGO,323650.0,0.0,0.0,32760.0,0.0,7320.0,23980.0,55130.0,1803401.0,0.760761208224876,0.0008738782598411796,0.8616424151656263,0.7826922018883837,1.1488680009668324,1.089851469816716,1.7355352699054616
2025-11-04,0,Normal,301700.0,0.0,0.0,42850.0,0.0,7730.0,24440.0,61190.0,1597048.0,0.2941396926285254,0.0001748367557030118,1.2608069010044451,0.3886181630874304,1.4440395259287868,1.1132929443918864,1.7983293279389958
2025-11-11,0,Coupons,290150.0,0.0,0.0,39500.0,0.0,6390.0,44460.0,75000.0,1513716.0,0.09766323304180316,3.496979665740444e-05,1.4089034665961269,0.17393356130861237,1.4827042100441383,1.4481204516049109,1.9117368540096102
2025-11-18,0,BOGO,273250.0,0.0,0.0,66970.0,0.0,8110.0,49940.0,41410.0,1444750.0,0.030313296051319903,6.9940571630993775e-06,1.7091683755300902,0.07324172665026896,1.603238211062272,1.5981649980629797,1.7871402955196733
2025-11-25,1,Flash Sale,307250.0,0.0,0.0,61370.0,0.0,7960.0,36530.0,50540.0,1282763.0,0.009190860905253806,1.3988153459721972e-06,1.818220202341851,0.029943427714144356,1.6504458232499715,1.471045978167721,1.7631103766448974
2025-12-02,0,Coupons,350600.0,97170.0,0.0,49110.0,0.0,7640.0,0.0,34090.0,1772506.0,1.354573300418879,2.797632257292331e-07,1.800735672252667,0.012085175374469707,1.656315125212519,0.6962104927366997,1.6378790813995328
2025-12-09,0,Normal,270000.0,54330.0,0.0,66890.0,0.0,9020.0,0.0,56280.0,1686361.0,1.2437286867412907,5.595265140724396e-08,1.9019218948019316,0.004851610351858472,1.7300608993223563,0.2637792669923488,1.7126204699878895
2025-12-16,1,Flash Sale,317050.0,0.0,0.0,58050.0,0.0,8540.0,0.0,73050.0,1625483.0,0.5542050189421357,1.1190530531904732e-08,1.9070475330673828,0.0019434696266467414,1.7417560235696756,0.08668421161404265,1.855658968989515
2025-12-23,0,Normal,293700.0,81050.0,0.0,63930.0,0.0,6320.0,0.0,38050.0,1602643.0,1.285920913135186,2.2381061163991843e-09,1.944225336172595,0.0007778411582236995,1.633167188990294,0.026803234860544325,1.727789269218882
2025-12-30,0,Coupons,280950.0,91730.0,77830.0,58350.0,35670.0,0.0,0.0,35070.0,2414361.0,1.503395090012583,0.9682597197043298,1.934244384934322,0.9533633417725368,1.1184255825909317,0.008116672257412881,1.6211009166557409
2026-01-06,0,Normal,270900.0,62010.0,104850.0,47590.0,30610.0,0.0,0.0,73690.0,2535608.0,1.3563735781480617,1.2604694698775585,1.8638117854879677,1.1005251828999234,0.7080438324429577,0.0024419265922195044,1.8129361117273004
2026-01-13,0,Normal,316050.0,89100.0,72030.0,42660.0,30340.0,0.0,0.0,42940.0,2502857.0,1.5037252224206796,1.1042805236985354,1.7866511550420194,1.1500044751455178,0.4154208250939568,0.0007332042970175569,1.7310215857031974
2026-01-20,0,Normal,294550.0,74040.0,126320.0,37360.0,53570.0,0.0,0.0,72720.0,2624574.0,1.4441247058063742,1.3998002964649958,1.6994359596418387,1.44864741809098,0.22912886752442663,0.0002200177414197029,1.8634009731798105
2026-01-27,0,BOGO,252250.0,52100.0,0.0,32600.0,66780.0,7200.0,48000.0,54190.0,2824619.0,1.2560472670775937,0.4767793980311841,1.605827856424297,1.6653212598278775,1.144570343760586,1.3486472592900707,1.8322466524344732
2026-02-03,0,Coupons,344050.0,85530.0,0.0,70010.0,50940.0,6970.0,43910.0,72450.0,2747119.0,1.4543533683993388,0.11526930857666466,1.8212943228337135,1.6077328681632006,1.3909341084790103,1.4962203263148932,1.9164292661190274
2026-02-10,0,Coupons,291550.0,101390.0,0.0,62690.0,26080.0,6700.0,30940.0,77400.0,2676494.0,1.6057499487252256,0.02414135987799904,1.8880982025405733,1.324982818568514,1.4774812103873036,1.3552885131977954,1.9888056362034414
2026-02-17,0,Normal,265650.0,69870.0,0.0,46370.0,53250.0,9370.0,35660.0,52510.0,2489367.0,1.4492291687446297,0.004875121596033038,1.8265514451901748,1.5006530324959235,1.669551068617324,1.3818519841138237,1.9025873450795683
2026-02-24,0,Normal,354750.0,65320.0,0.0,58950.0,38760.0,5350.0,35010.0,56360.0,2299871.0,1.3632311036988864,0.000976927518058761,1.8682970249468476,1.4173205228831023,1.5369041577009235,1.3800157400981818,1.868994189798491
